Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,196784,MDCAL,Metridia pacifica,C5,14,0.0078125,158,11.34177215,1473.4,6.2,293.25,3.33E+00,1.83E+01,1.63E+00,6.65E+01,3.66E+02,3.26E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,196784,MDCAL,Metridia pacifica,C6 AF,63,0.0078125,158,51.03797468,2091,6.7,862.77,4.40E+01,1.88E+02,1.73E+01,8.81E+02,3.76E+03,3.46E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,196782,MDCAL,Heterorhabdus tanneri,C6 AF,1,1,158,0.006329114,2856.4,0,2112.91,1.34E-02,4.65E-02,4.39E-03,2.67E-01,9.29E-01,8.78E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,105440,CHAET,Parasagitta elegans, ,26,1,158,0.164556962,22630.2,17.4,21137.84,3.48E+00,2.60E+00,4.04E-01,6.96E+01,5.19E+01,8.08E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,105416,CHAET,Eukrohnia hamata, ,36,0.125,158,1.82278481,11035.5,21.7,2073.99,3.78E+00,4.75E+00,6.91E-01,7.56E+01,9.51E+01,1.38E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,139178,PTER,Clione limacina, ,13,0.25,158,0.329113924,2832.3,46.1,3537.87,1.16E+00,3.72E+00,2.08E-01,2.33E+01,7.43E+01,4.16E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,139178,PTER,Clione limacina, ,4,1,158,0.025316456,9596.4,34.7,46397.04,1.17E+00,2.12E+00,1.28E-01,2.35E+01,4.24E+01,2.56E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,140223,PTER,Limacina helicina, ,27,0.03125,158,5.46835443,920.3,25.5,234.24,1.28E+00,7.93E+00,4.08E-01,2.56E+01,1.59E+02,8.17E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,140223,PTER,Limacina helicina, ,30,0.125,158,1.518987342,2030,18.6,2131.81,3.24E+00,1.22E+01,6.67E-01,6.48E+01,2.43E+02,1.33E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,103367,LARV,Oikopleura, ,44,0.125,158,2.227848101,1387.5,45.7,624.48,1.39E+00,1.06E+01,9.69E-01,2.78E+01,2.13E+02,1.94E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,254453,AMPH,Themisto pacifica, ,6,0.03125,158,1.215189873,936.8,8.4,39.37,4.78E-02,7.09E-01,3.94E-02,9.57E-01,1.42E+01,7.88E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,254453,AMPH,Themisto pacifica, ,48,1,158,0.303797468,5146.4,21,5425.25,1.65E+00,7.56E+00,4.88E-01,3.30E+01,1.51E+02,9.76E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,106789,DECA,Pandalidae,Zoea,5,1,158,0.03164557,4775.7,26.6,2148.89,6.80E-02,4.76E-01,2.41E-02,1.36E+00,9.52E+00,4.82E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,148428,MERO,Oregoniinae,Zoea,4,1,158,0.025316456,845.6,13.9,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,148431,MERO,Pisinae,Zoea,2,1,158,0.012658228,810.6,9.9,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,1128,EUPH,Euphausiacea,Nauplius,1,0.03125,158,0.202531646,447.7,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,1128,EUPH,Euphausiacea,Calyptopis,54,0.015625,158,21.87341772,2358,14.2,146.61,3.21E+00,4.61E+01,2.01E+00,6.41E+01,9.22E+02,4.03E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,1128,EUPH,Euphausiacea,Furcilia,38,0.015625,158,15.39240506,3447.2,27.5,370.33,5.70E+00,6.39E+01,2.88E+00,1.14E+02,1.28E+03,5.75E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237851,EUPH,Euphausia pacifica,Juvenile,6,1,158,0.037974684,14505.6,11,42172.48,1.60E+00,6.12E+00,3.17E-01,3.20E+01,1.22E+02,6.33E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237851,EUPH,Euphausia pacifica,AF,1,1,158,0.006329114,13888.7,0,35766.53,2.26E-01,9.07E-01,4.67E-02,4.53E+00,1.81E+01,9.33E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237851,EUPH,Euphausia pacifica,AM,9,1,158,0.056962025,13735.5,9,35367.2,2.01E+00,8.04E+00,4.14E-01,4.03E+01,1.61E+02,8.28E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237873,EUPH,Thysanoessa longipes,Juvenile,1,1,158,0.006329114,18645.1,0,120468.31,7.62E-01,2.30E+00,1.23E-01,1.52E+01,4.60E+01,2.45E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237873,EUPH,Thysanoessa longipes,AF,1,1,158,0.006329114,19218.8,0,132999.7,8.42E-01,2.48E+00,1.33E-01,1.68E+01,4.96E+01,2.65E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237873,EUPH,Thysanoessa longipes,AM,2,1,158,0.012658228,12945.7,2.1,36633.01,4.64E-01,1.85E+00,9.51E-02,9.27E+00,3.69E+01,1.90E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237874,EUPH,Thysanoessa spinifera,AF,1,1,158,0.006329114,13787.7,0,46710.43,2.96E-01,1.11E+00,5.77E-02,5.91E+00,2.22E+01,1.15E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,237874,EUPH,Thysanoessa spinifera,AM,1,1,158,0.006329114,13321.8,0,41951.51,2.66E-01,1.02E+00,5.30E-02,5.31E+00,2.05E+01,1.06E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,110708,EUPH,Thysanoessa inermis,Juvenile,4,1,158,0.025316456,15056.1,4.5,58599.99,1.48E+00,5.29E+00,2.76E-01,2.97E+01,1.06E+02,5.52E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,110708,EUPH,Thysanoessa inermis,AF,5,1,158,0.03164557,14813.5,17.2,60278.5,1.91E+00,6.61E+00,3.46E-01,3.82E+01,1.32E+02,6.92E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,110708,EUPH,Thysanoessa inermis,AM,2,1,158,0.012658228,12143.8,2.1,29103.3,3.68E-01,1.55E+00,7.92E-02,7.37E+00,3.10E+01,1.58E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,127482,OSTR,Halocyprididae, ,3,0.125,158,0.151898734,1468.1,0.6,228.19,3.47E-02,1.62E-01,5.52E-03,6.93E-01,3.24E+00,1.10E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,883,POLY,Polychaeta, ,1,1,158,0.006329114,3676.2,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,883,MERO,Polychaeta,Larvae,2,0.03125,158,0.405063291,1452.2,20.8,52.57,2.13E-02,1.84E-01,1.05E-02,4.26E-01,3.68E+00,2.10E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,129715,POLY,Tomopteris, ,30,1,158,0.189873418,14930.8,26.8,26059.56,4.95E+00,9.61E+00,6.63E-01,9.90E+01,1.92E+02,1.33E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,1082,MERO,Cirripedia,Nauplius,3,0.03125,158,0.607594937,879.8,40.8,73.36,4.46E-02,3.10E-01,2.67E-02,8.92E-01,6.19E+00,5.34E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,101,MERO,Gastropoda,0,1,0.125,158,0.050632911,2076.8,0,1904.63,9.64E-02,3.82E-01,2.09E-02,1.93E+00,7.64E+00,4.17E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,101,MERO,Gastropoda,Echinospira,1,0.125,158,0.050632911,1206.2,0,421.84,2.14E-02,1.20E-01,6.28E-03,4.27E-01,2.41E+00,1.26E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,883,MERO,Polychaeta,Trochophore,4,0.125,158,0.202531646,1053.1,8.2,31.75,6.43E-03,6.28E-02,3.53E-03,1.29E-01,1.26E+00,7.05E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,1371,SIPH,Siphonophorae,Athorybia larvae,9,0.03125,158,1.82278481,1981.2,19.9,243.59,4.44E-01,4.88E-01,3.83E-02,8.88E+00,9.75E+00,7.67E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,1371,SIPH,Siphonophorae,Bract,2,0.03125,158,0.405063291,1418.1,6.9,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,10194,FISH,Actinopterygii,Egg,3,1,158,0.018987342,2049.1,2.4,4690.8,8.91E-02,1.92E-01,8.95E-02,1.78E+00,3.84E+00,1.79E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,10194,FISH,Actinopterygii,Larvae,43,1,158,0.272151899,7131.1,31.8,1754.76,4.78E-01,1.13E+00,5.66E-01,9.55E+00,2.25E+01,1.13E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,10194,FISH,Actinopterygii,Juvenile,1,1,158,0.006329114,14814.5,0,12701.78,8.04E-02,1.55E-01,6.59E-02,1.61E+00,3.09E+00,1.32E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,11716,CEPH,Teuthida, ,2,1,158,0.012658228,9209.9,83.8,96734.63,1.22E+00,2.22E+00,5.95E-01,2.45E+01,4.44E+01,1.19E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,117849,CNID,Aglantha digitale, ,1,0.25,158,0.025316456,2462,0,230.3,5.83E-03,6.72E-03,5.25E-04,1.17E-01,1.34E-01,1.05E-02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,117849,CNID,Aglantha digitale, ,20,1,158,0.126582278,14887,23.8,49334.92,6.24E+00,1.97E+00,1.82E-01,1.25E+02,3.94E+01,3.64E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,116994,CNID,Aegina, ,1,1,158,0.006329114,2346.6,0,551.96,3.49E-03,3.28E-03,2.63E-04,6.99E-02,6.56E-02,5.27E-03
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,196792,MDCAL,Euchirella pseudopulchra,C6 AM,1,1,158,0.006329114,3014.3,0,3018.96,1.91E-02,6.11E-02,5.83E-03,3.82E-01,1.22E+00,1.17E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,356328,MDCAL,Undeuchaeta bispinosa,C6 AF,1,1,158,0.006329114,3387.4,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,3,60,40,137215,THAL,Doliolidae,Nurse,8,1,158,0.050632911,11377.4,7.5,5.51,2.79E-04,9.09E-04,3.87E-05,5.58E-03,1.82E-02,7.73E-04
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104075,MDCAL,Aetideidae,C5,1,1,102,0.009803922,2433.1,0,1536.5,1.51E-02,5.97E-02,5.60E-03,3.01E-01,1.19E+00,1.12E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104075,MDCAL,Aetideidae,C6 AM,1,1,102,0.009803922,2630.7,0,1965.36,1.93E-02,7.21E-02,6.81E-03,3.85E-01,1.44E+00,1.36E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196770,LGCAL,Calanus marshallae,C3,5,0.015625,102,3.137254902,1567.3,6,249.24,7.82E-01,4.73E+00,4.20E-01,1.56E+01,9.47E+01,8.40E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196770,LGCAL,Calanus marshallae,C4,11,0.015625,102,6.901960784,2189.1,3.8,707.34,4.88E+00,2.32E+01,2.12E+00,9.76E+01,4.64E+02,4.25E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196770,LGCAL,Calanus marshallae,C5,6,0.015625,102,3.764705882,2821,3.3,1565.48,5.89E+00,2.33E+01,2.18E+00,1.18E+02,4.65E+02,4.36E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196770,LGCAL,Calanus marshallae,C6 AF,2,0.015625,102,1.254901961,2686.3,2.4,1339.87,1.68E+00,6.88E+00,6.42E-01,3.36E+01,1.38E+02,1.28E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196770,LGCAL,Calanus marshallae,C6 AM,1,0.015625,102,0.62745098,2877.7,0,1661.22,1.04E+00,4.06E+00,3.81E-01,2.08E+01,8.12E+01,7.62E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104155,LGCAL,Neocalanus,C1,1,0.015625,102,0.62745098,803.2,0,33.79,2.12E-02,2.05E-01,1.72E-02,4.24E-01,4.11E+00,3.43E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104155,LGCAL,Neocalanus,C2,1,0.015625,102,0.62745098,1083.7,0,80.88,5.07E-02,4.01E-01,3.44E-02,1.01E+00,8.02E+00,6.88E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104470,LGCAL,Neocalanus cristatus,C4,1,0.015625,102,0.62745098,4225.1,0,4269.75,2.68E+00,8.36E+00,8.08E-01,5.36E+01,1.67E+02,1.62E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104470,LGCAL,Neocalanus cristatus,C5,26,0.015625,102,16.31372549,6125.9,5.2,12700.61,2.07E+02,5.00E+02,5.00E+01,4.14E+03,1.00E+04,9.99E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,353708,LGCAL,Neocalanus flemingeri,C3,4,0.015625,102,2.509803922,1842.7,8.5,381.51,9.58E-01,5.24E+00,4.71E-01,1.92E+01,1.05E+02,9.42E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,353708,LGCAL,Neocalanus flemingeri,C4,5,0.015625,102,3.137254902,2586,11.1,1146.87,3.60E+00,1.52E+01,1.41E+00,7.20E+01,3.03E+02,2.82E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,353708,LGCAL,Neocalanus flemingeri,C5,35,0.015625,102,21.96078431,3473.5,8.5,2920.44,6.41E+01,2.18E+02,2.08E+01,1.28E+03,4.35E+03,4.16E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196772,LGCAL,Neocalanus plumchrus,C3,21,0.015625,102,13.17647059,1846.5,5.6,367.23,4.84E+00,2.68E+01,2.40E+00,9.68E+01,5.35E+02,4.81E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196772,LGCAL,Neocalanus plumchrus,C4,42,0.015625,102,26.35294118,2782.8,5.5,1262.61,3.33E+01,1.38E+02,1.28E+01,6.65E+02,2.76E+03,2.57E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196772,LGCAL,Neocalanus plumchrus,C5,40,0.015625,102,25.09803922,3665.5,5,2889.08,7.25E+01,2.48E+02,2.36E+01,1.45E+03,4.95E+03,4.73E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104165,SMCAL,Pseudocalanus,C4,1,0.015625,102,0.62745098,751.2,0,25.44,1.60E-02,1.65E-01,1.37E-02,3.19E-01,3.31E+00,2.74E-01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,104165,SMCAL,Pseudocalanus,C6 AF,25,0.015625,102,15.68627451,1200.4,4.2,112.45,1.76E+00,1.29E+01,1.12E+00,3.53E+01,2.58E+02,2.23E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196775,LGCAL,Eucalanus bungii,C1,3,0.00390625,102,7.529411765,1288,8.4,46.96,3.54E-01,3.16E+00,2.67E-01,7.07E+00,6.32E+01,5.33E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196775,LGCAL,Eucalanus bungii,C2,54,0.00390625,102,135.5294118,1899.5,5.8,156.6,2.12E+01,1.43E+02,1.25E+01,4.24E+02,2.86E+03,2.51E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196775,LGCAL,Eucalanus bungii,C3,33,0.00390625,102,82.82352941,2738.6,4.7,487.38,4.04E+01,2.09E+02,1.89E+01,8.07E+02,4.18E+03,3.79E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196775,LGCAL,Eucalanus bungii,C4,10,0.00390625,102,25.09803922,3769.9,5.9,1322.58,3.32E+01,1.36E+02,1.27E+01,6.64E+02,2.72E+03,2.54E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C5,2,0.015625,102,1.254901961,3739.3,9.5,4378.74,5.49E+00,1.70E+01,1.64E+00,1.10E+02,3.40E+02,3.29E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196784,MDCAL,Metridia pacifica,C4,1,0.0078125,102,1.254901961,1177.5,0,145.49,1.83E-01,1.26E+00,1.10E-01,3.65E+00,2.51E+01,2.19E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196784,MDCAL,Metridia pacifica,C5,11,0.0078125,102,13.80392157,1300.8,6.3,200.03,2.76E+00,1.76E+01,1.55E+00,5.52E+01,3.52E+02,3.10E+01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,196784,MDCAL,Metridia pacifica,C6 AF,48,0.0078125,102,60.23529412,2112.4,5,884.8,5.33E+01,2.40E+02,2.21E+01,1.07E+03,4.80E+03,4.43E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,105440,CHAET,Parasagitta elegans, ,48,0.25,102,1.882352941,23117.3,13.7,21886.67,4.12E+01,3.25E+01,5.07E+00,8.24E+02,6.51E+02,1.01E+02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,105416,CHAET,Eukrohnia hamata, ,10,0.5,102,0.196078431,13910.6,14,4317.97,8.47E-01,9.73E-01,1.44E-01,1.69E+01,1.95E+01,2.89E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,139178,PTER,Clione limacina, ,5,0.125,102,0.392156863,2252.3,30,1852.36,7.26E-01,2.98E+00,1.63E-01,1.45E+01,5.96E+01,3.26E+00
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-02T22:45:33-0800,2018-05-02T23:24:27-0800,-148.4922,58.8068,290,GAK08,4,40,20,139178,PTER,Clione limacina, ,2,0.5,102,0.039215686,4234.9,19.4,6972.14,2.73E-01,8.40E-01,4.78E-02,5.47E+00,1.68E+01,9.56E-01
