Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,106777,MERO,Hippolytidae,Zoea,6,0.5,73.1,0.164158687,3911.6,34.6,1071.25,1.76E-01,1.44E+00,7.14E-02,3.52E+00,2.87E+01,1.43E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,106789,DECA,Pandalidae,Zoea,3,0.25,73.1,0.164158687,10238.8,36.4,20991.13,3.45E+00,1.40E+01,7.62E-01,6.89E+01,2.80E+02,1.52E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,106738,MERO,Paguridae,Zoea,1,0.5,73.1,0.027359781,1229.2,0,794.61,2.17E-02,2.01E-01,9.86E-03,4.35E-01,4.02E+00,1.97E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,148428,MERO,Oregoniinae,Zoea,3,0.25,73.1,0.164158687,992.6,17.6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,148431,MERO,Pisinae,Zoea,1,0.5,73.1,0.027359781,948.9,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,106775,MERO,Pinnotheridae,Zoea,1,0.5,73.1,0.027359781,571.7,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1128,EUPH,Euphausiacea,Nauplius,4,0.0625,73.1,0.875512996,562.8,9.7,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1128,EUPH,Euphausiacea,Calyptopis,38,0.0625,73.1,8.317373461,2709.2,11.8,198.3,1.65E+00,2.24E+01,9.88E-01,3.30E+01,4.49E+02,1.98E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1128,EUPH,Euphausiacea,Furcilia,58,0.03125,73.1,25.38987688,3312.1,13.3,312.38,7.93E+00,9.68E+01,4.32E+00,1.59E+02,1.94E+03,8.64E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,237851,EUPH,Euphausia pacifica,Juvenile,5,1,73.1,0.068399453,15531.5,8,51165.55,3.50E+00,1.30E+01,6.76E-01,7.00E+01,2.60E+02,1.35E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,237851,EUPH,Euphausia pacifica,AM,3,1,73.1,0.041039672,15871.5,15.7,56486.63,2.32E+00,8.35E+00,4.36E-01,4.64E+01,1.67E+02,8.72E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,237873,EUPH,Thysanoessa longipes,AM,1,1,73.1,0.013679891,11025.3,0,21667.74,2.96E-01,1.35E+00,6.85E-02,5.93E+00,2.70E+01,1.37E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,110708,EUPH,Thysanoessa inermis,Juvenile,1,1,73.1,0.013679891,15040.6,0,58088.76,7.95E-01,2.88E+00,1.50E-01,1.59E+01,5.76E+01,3.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,127482,OSTR,Halocyprididae, ,2,0.25,73.1,0.109439124,1715,45.7,406.72,4.45E-02,1.75E-01,6.09E-03,8.90E-01,3.50E+00,1.22E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,883,POLY,Polychaeta, ,1,1,73.1,0.013679891,3870.8,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,131568,POLY,Tomopteris septentrionalis, ,1,1,73.1,0.013679891,17022,0,31698.7,4.34E-01,8.53E-01,5.89E-02,8.67E+00,1.71E+01,1.18E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1082,MERO,Cirripedia,Nauplius,1,0.25,73.1,0.054719562,790.7,0,34.43,1.88E-03,1.74E-02,1.45E-03,3.77E-02,3.48E-01,2.90E-02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1806,MERO,Echinodermata,Larvae,2,0.25,73.1,0.109439124,1047.7,14.1,17.42,1.91E-03,2.05E-02,1.68E-03,3.81E-02,4.10E-01,3.35E-02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,101,MERO,Gastropoda,Echinospira,1,0.5,73.1,0.027359781,2429.8,0,2943.95,8.05E-02,2.92E-01,1.61E-02,1.61E+00,5.84E+00,3.23E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,883,MERO,Polychaeta,Trochophore,2,0.25,73.1,0.109439124,1019.9,2.9,30.16,3.30E-03,3.31E-02,1.85E-03,6.60E-02,6.61E-01,3.71E-02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1248,CTENO,Ctenophora, ,5,0.25,73.1,0.273597811,2712.6,38.3,9210.75,2.52E+00,4.94E-01,4.06E-02,5.04E+01,9.88E+00,8.12E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1371,SIPH,Siphonophorae,Athorybia larvae,2,0.125,73.1,0.218878249,1516.1,21.5,92.71,2.03E-02,2.87E-02,2.18E-03,4.06E-01,5.73E-01,4.37E-02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1371,SIPH,Siphonophorae,Bract,3,0.125,73.1,0.328317373,1849.1,33.6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,10194,FISH,Actinopterygii,Juvenile,1,1,73.1,0.013679891,14153.5,0,11138.98,1.52E-01,3.02E-01,1.30E-01,3.05E+00,6.03E+00,2.60E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,11716,CEPH,Teuthida, ,1,1,73.1,0.013679891,4746.7,0,9185.68,1.26E-01,4.39E-01,1.11E-01,2.51E+00,8.78E+00,2.23E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1337983,DECA,Pandalus dispar,Zoea,1,1,73.1,0.013679891,10819.4,0,18076.54,2.47E-01,1.10E+00,5.93E-02,4.95E+00,2.20E+01,1.19E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,423632,DECA,Pandalus platyceros,Zoea,1,0.5,73.1,0.027359781,5868.8,0,3049.34,8.34E-02,5.64E-01,2.88E-02,1.67E+00,1.13E+01,5.75E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,117849,CNID,Aglantha digitale, ,3,1,73.1,0.041039672,14370,12.3,39626.45,1.63E+00,5.65E-01,5.16E-02,3.25E+01,1.13E+01,1.03E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,13551,CNID,Anthoathecata, ,1,0.5,73.1,0.027359781,1237.1,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,103413,LARV,Oikopleura labradoriensis,Tail,46,0.125,73.1,5.034199726,2195.8,22.3,1538.14,7.74E+00,5.22E+01,4.85E+00,1.55E+02,1.04E+03,9.70E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,353708,LGCAL,Neocalanus flemingeri,C5,1,0.0625,73.1,0.218878249,3752.6,0,4031.94,8.83E-01,2.67E+00,2.57E-01,1.77E+01,5.34E+01,5.14E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,1035143,CNID,Solmundaegina nematophora, ,1,1,73.1,0.013679891,1409.7,0,150.58,2.06E-03,2.66E-03,2.05E-04,4.12E-02,5.31E-02,4.10E-03
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,135333,SIPH,Calycophorae,0,1,1,73.1,0.013679891,2901.6,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,104120,MDCAL,Euchirella,C6 AM,1,1,73.1,0.013679891,2720.7,0,2185.46,2.99E-02,1.04E-01,9.87E-03,5.98E-01,2.09E+00,1.97E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,104303,MDCAL,Euchirella rostrata,C4,3,0.5,73.1,0.082079343,1823.9,4.6,622.21,5.11E-02,2.39E-01,2.18E-02,1.02E+00,4.78E+00,4.35E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,104303,MDCAL,Euchirella rostrata,C5,2,0.5,73.1,0.054719562,2336.2,2.6,1353.26,7.40E-02,2.89E-01,2.70E-02,1.48E+00,5.78E+00,5.39E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,3,60,40,137215,THAL,Doliolidae,Nurse,2,1,73.1,0.027359781,11596.5,26.7,6.28,1.72E-04,5.39E-04,2.30E-05,3.44E-03,1.08E-02,4.61E-04
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,104257,SMCAL,Acartia longiremis,C6 AF,1,0.015625,75.9,0.843214756,1120.8,0,96.13,8.11E-02,6.23E-01,5.37E-02,1.62E+00,1.25E+01,1.07E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196770,LGCAL,Calanus marshallae,C3,11,0.015625,75.9,9.275362319,1624.8,3.5,277.49,2.57E+00,1.54E+01,1.37E+00,5.15E+01,3.08E+02,2.74E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196770,LGCAL,Calanus marshallae,C4,21,0.015625,75.9,17.70750988,2062.1,4.4,587.51,1.04E+01,5.22E+01,4.75E+00,2.08E+02,1.04E+03,9.51E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196770,LGCAL,Calanus marshallae,C5,20,0.015625,75.9,16.86429513,2770.8,3.3,1480.26,2.50E+01,1.01E+02,9.46E+00,4.99E+02,2.02E+03,1.89E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196770,LGCAL,Calanus marshallae,C6 AF,4,0.25,75.9,0.210803689,3106.8,7.5,2142.41,4.52E-01,1.67E+00,1.58E-01,9.03E+00,3.34E+01,3.16E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,104470,LGCAL,Neocalanus cristatus,C4,1,0.015625,75.9,0.843214756,4534.4,0,5246.36,4.42E+00,1.33E+01,1.30E+00,8.85E+01,2.67E+02,2.59E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,104470,LGCAL,Neocalanus cristatus,C5,19,0.0625,75.9,4.005270092,6436.7,4.9,14659.2,5.87E+01,1.39E+02,1.39E+01,1.17E+03,2.78E+03,2.78E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,353708,LGCAL,Neocalanus flemingeri,C4,3,0.015625,75.9,2.529644269,2539.8,6.7,1057.37,2.67E+00,1.17E+01,1.08E+00,5.35E+01,2.34E+02,2.17E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,353708,LGCAL,Neocalanus flemingeri,C5,3,0.015625,75.9,2.529644269,3597.3,6.7,3224.47,8.16E+00,2.75E+01,2.63E+00,1.63E+02,5.49E+02,5.26E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196772,LGCAL,Neocalanus plumchrus,C3,12,0.015625,75.9,10.11857708,1885.7,4.8,390.2,3.95E+00,2.18E+01,1.96E+00,7.90E+01,4.36E+02,3.92E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196772,LGCAL,Neocalanus plumchrus,C4,13,0.015625,75.9,10.96179183,2731.5,5.5,1193.12,1.31E+01,5.56E+01,5.17E+00,2.62E+02,1.11E+03,1.03E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196772,LGCAL,Neocalanus plumchrus,C5,9,0.015625,75.9,7.588932806,3763.1,6,3133.94,2.38E+01,8.07E+01,7.72E+00,4.76E+02,1.61E+03,1.54E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196774,SMCAL,Centropages abdominalis,C6 AF,1,0.015625,75.9,0.843214756,1488.1,0,378.76,3.19E-01,1.78E+00,1.60E-01,6.39E+00,3.56E+01,3.20E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,104165,SMCAL,Pseudocalanus,C6 AF,6,0.015625,75.9,5.059288538,1230.3,2.9,121.13,6.13E-01,4.46E+00,3.87E-01,1.23E+01,8.92E+01,7.74E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,104165,SMCAL,Pseudocalanus,C6 AM,2,0.015625,75.9,1.686429513,844.8,8.5,37.31,6.29E-02,6.01E-01,5.04E-02,1.26E+00,1.20E+01,1.01E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196775,LGCAL,Eucalanus bungii,C1,2,0.00390625,75.9,6.74571805,1263.9,3.7,43.69,2.95E-01,2.72E+00,2.29E-01,5.89E+00,5.44E+01,4.58E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196775,LGCAL,Eucalanus bungii,C2,16,0.00390625,75.9,53.9657444,2055,2.8,198.45,1.07E+01,6.94E+01,6.11E+00,2.14E+02,1.39E+03,1.22E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196775,LGCAL,Eucalanus bungii,C3,52,0.00390625,75.9,175.3886693,2838.2,3.6,543.29,9.53E+01,4.88E+02,4.43E+01,1.91E+03,9.75E+03,8.85E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196775,LGCAL,Eucalanus bungii,C4,25,0.00390625,75.9,84.32147563,3972,2.6,1543.87,1.30E+02,5.22E+02,4.89E+01,2.60E+03,1.04E+04,9.78E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196775,LGCAL,Eucalanus bungii,C5,1,0.00390625,75.9,3.372859025,5026.6,0,3206.62,1.08E+01,3.66E+01,3.50E+00,2.16E+02,7.32E+02,7.00E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196775,LGCAL,Eucalanus bungii,C6 AF,2,0.25,75.9,0.105401845,5579,3.4,4444.71,4.68E-01,1.47E+00,1.42E-01,9.37E+00,2.93E+01,2.84E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C6 AF,1,1,75.9,0.013175231,4567.2,0,8239.08,1.09E-01,2.94E-01,2.90E-02,2.17E+00,5.89E+00,5.80E-01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C4,2,0.25,75.9,0.105401845,2812.5,2.3,1711.9,1.80E-01,7.07E-01,6.64E-02,3.61E+00,1.41E+01,1.33E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196779,LGCAL,Paraeuchaeta elongata,C5,3,0.25,75.9,0.158102767,3596.9,2.6,3803.96,6.01E-01,1.95E+00,1.88E-01,1.20E+01,3.91E+01,3.76E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196783,MDCAL,Metridia okhotensis,C4,3,0.015625,75.9,2.529644269,1393.4,6.4,272.75,6.90E-01,4.14E+00,3.69E-01,1.38E+01,8.29E+01,7.37E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196783,MDCAL,Metridia okhotensis,C5,6,0.015625,75.9,5.059288538,1919.3,7.5,745.45,3.77E+00,1.79E+01,1.64E+00,7.54E+01,3.57E+02,3.28E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196784,MDCAL,Metridia pacifica,C5,17,0.015625,75.9,14.33465086,1491.2,7,305.23,4.38E+00,2.56E+01,2.28E+00,8.75E+01,5.11E+02,4.56E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,196784,MDCAL,Metridia pacifica,C6 AF,38,0.015625,75.9,32.04216074,2130.5,4.7,907.54,2.91E+01,1.32E+02,1.22E+01,5.82E+02,2.64E+03,2.43E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,349800,MDCAL,Candacia columbiae,C3,1,0.25,75.9,0.052700922,1040.1,0,113.97,6.01E-03,4.44E-02,3.84E-03,1.20E-01,8.87E-01,7.68E-02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,105440,CHAET,Parasagitta elegans, ,4,1,75.9,0.052700922,23571.6,29.9,26782.47,1.41E+00,1.04E+00,1.64E-01,2.82E+01,2.09E+01,3.28E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,139178,PTER,Clione limacina, ,6,0.25,75.9,0.316205534,2077,19.7,1474.35,4.66E-01,2.08E+00,1.13E-01,9.32E+00,4.15E+01,2.25E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,139178,PTER,Clione limacina, ,5,1,75.9,0.065876153,5041.8,16.1,10268.89,6.76E-01,1.92E+00,1.10E-01,1.35E+01,3.84E+01,2.21E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,140223,PTER,Limacina helicina, ,11,0.25,75.9,0.579710145,1048.3,30,352.67,2.04E-01,1.23E+00,6.41E-02,4.09E+00,2.46E+01,1.28E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,140223,PTER,Limacina helicina, ,22,0.25,75.9,1.15942029,2149.7,27.7,2792.19,3.24E+00,1.19E+01,6.60E-01,6.47E+01,2.38E+02,1.32E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,103367,LARV,Oikopleura, ,27,0.03125,75.9,11.38339921,1770.2,26.8,927.31,1.06E+01,8.39E+01,7.69E+00,2.11E+02,1.68E+03,1.54E+02
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,254453,AMPH,Themisto pacifica, ,5,0.25,75.9,0.263504611,4170.4,30.6,3230.24,8.51E-01,4.63E+00,2.95E-01,1.70E+01,9.25E+01,5.90E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,106777,MERO,Hippolytidae,Zoea,2,0.25,75.9,0.105401845,4971.3,70.9,2655.16,2.80E-01,1.86E+00,9.59E-02,5.60E+00,3.73E+01,1.92E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,106789,DECA,Pandalidae,Zoea,8,0.25,75.9,0.421607378,6410.6,21,4835.09,2.04E+00,1.28E+01,6.62E-01,4.08E+01,2.55E+02,1.32E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,148428,MERO,Oregoniinae,Zoea,4,0.25,75.9,0.210803689,1117.8,4.5,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,106782,MERO,Crangonidae,Zoea,1,0.5,75.9,0.026350461,4999.9,0,7506.48,1.98E-01,1.15E+00,6.02E-02,3.96E+00,2.29E+01,1.20E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,1128,EUPH,Euphausiacea,Nauplius,2,0.015625,75.9,1.686429513,539.4,1.6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,1128,EUPH,Euphausiacea,Calyptopis,41,0.015625,75.9,34.57180501,2773,11.1,208.42,7.21E+00,1.03E+02,4.53E+00,1.44E+02,2.05E+03,9.07E+01
SKQ202006,Multinet,0.5,Oblique,500,2020-05-10T00:11:00-0800,2020-05-10T00:21:00-0800,-149.2027,59.5572,217,GAK03,4,40,20,1128,EUPH,Euphausiacea,Furcilia,41,0.0078125,75.9,69.14361001,3426.3,11.1,334.5,2.31E+01,2.95E+02,1.32E+01,4.63E+02,5.90E+03,2.64E+02
