Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,254453,AMPH,Themisto pacifica, ,13,1,105.2,0.123574144,3895.4,20.4,2453.18,3.03E-01,2.21E+00,1.39E-01,6.06E+00,4.43E+01,2.79E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,106777,MERO,Hippolytidae,Zoea,2,1,105.2,0.019011407,5004.5,54,2282.75,4.34E-02,3.82E-01,1.95E-02,8.68E-01,7.65E+00,3.89E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,106789,DECA,Pandalidae,Zoea,6,1,105.2,0.057034221,6203.4,18.5,4271.51,2.44E-01,1.96E+00,1.01E-01,4.87E+00,3.91E+01,2.02E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,148431,MERO,Pisinae,Zoea,3,1,105.2,0.02851711,968,17.4,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,1128,EUPH,Euphausiacea,Furcilia,2,0.25,105.2,0.076045627,2758,0.4,202.61,1.54E-02,2.75E-01,1.21E-02,3.08E-01,5.49E+00,2.42E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,237851,EUPH,Euphausia pacifica,Juvenile,1,1,105.2,0.009505703,14609.8,0,41751.22,3.97E-01,2.03E+00,1.05E-01,7.94E+00,4.07E+01,2.10E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,127482,OSTR,Halocyprididae, ,1,0.25,105.2,0.038022814,1577.5,0,273.73,1.04E-02,6.19E-02,2.11E-03,2.08E-01,1.24E+00,4.23E-02
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,101,MOLL,Gastropoda, ,1,1,105.2,0.009505703,4040.3,0,12067.37,1.15E-01,3.92E-01,2.26E-02,2.29E+00,7.83E+00,4.51E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,101,MERO,Gastropoda,Larvae,1,0.25,105.2,0.038022814,656.7,0,78.09,2.97E-03,3.30E-02,1.63E-03,5.94E-02,6.59E-01,3.26E-02
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,1371,SIPH,Siphonophorae,Bract,4,0.25,105.2,0.152091255,1606.8,5.2,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,10194,FISH,Actinopterygii,Egg,27,1,105.2,0.256653992,2489.9,12.6,8586.44,2.20E+00,7.50E+00,2.57E+00,4.41E+01,1.50E+02,5.14E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,10194,FISH,Actinopterygii,Larvae,41,1,105.2,0.38973384,6280.8,21.1,1255.43,4.89E-01,2.07E+00,8.38E-01,9.79E+00,4.13E+01,1.68E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,10194,FISH,Actinopterygii,Juvenile,1,1,105.2,0.009505703,19222.4,0,26868.73,2.55E-01,7.66E-01,2.38E-01,5.11E+00,1.53E+01,4.76E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,254510,FISH,Ammodytes hexapterus,Juvenile,1,1,105.2,0.009505703,19198.2,0,26771.47,2.54E-01,7.64E-01,2.37E-01,5.09E+00,1.53E+01,4.75E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,11716,CEPH,Teuthida, ,19,1,105.2,0.180608365,5058.3,11.3,11186.66,2.02E+00,1.38E+01,2.24E+00,4.04E+01,2.76E+02,4.48E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,423632,DECA,Pandalus platyceros,Zoea,1,1,105.2,0.009505703,5904.2,0,3103.23,2.95E-02,2.60E-01,1.33E-02,5.90E-01,5.20E+00,2.65E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,117849,CNID,Aglantha digitale, ,11,1,105.2,0.104562738,5249.3,29.8,2566.04,2.68E-01,2.20E-01,1.86E-02,5.37E+00,4.40E+00,3.72E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-03T01:57:37-0800,2019-05-03T02:32:12-0800,-148.3150,58.6834,286,GAK09,5,20,0,137215,THAL,Doliolidae,Nurse,8,1,105.2,0.076045627,10282.1,11.6,4.21,3.20E-04,1.47E-03,6.18E-05,6.41E-03,2.93E-02,1.24E-03
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,104075,MDCAL,Aetideidae,C6 AF,1,0.25,134.2,0.029806259,4129.3,0,8145.32,2.43E-01,6.10E-01,5.99E-02,9.71E+00,2.44E+01,2.40E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,254648,SMCAL,Aetideus pacificus,C6 AF,1,0.125,134.2,0.059612519,1588.9,0,400.84,2.39E-02,1.22E-01,1.09E-02,9.56E-01,4.86E+00,4.36E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,346494,MDCAL,Gaetanus simplex,C6 AF,1,0.125,134.2,0.059612519,2820.9,0,2347.85,1.40E-01,4.71E-01,4.45E-02,5.60E+00,1.88E+01,1.78E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196770,LGCAL,Calanus marshallae,C5,1,0.125,134.2,0.059612519,2378.2,0,913.39,5.44E-02,2.28E-01,2.10E-02,2.18E+00,9.14E+00,8.39E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196770,LGCAL,Calanus marshallae,C6 AF,1,0.125,134.2,0.059612519,2964.1,0,1822.8,1.09E-01,3.88E-01,3.64E-02,4.35E+00,1.55E+01,1.45E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196770,LGCAL,Calanus marshallae,C6 AM,1,0.125,134.2,0.059612519,2913.6,0,1726.95,1.03E-01,3.72E-01,3.48E-02,4.12E+00,1.49E+01,1.39E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,104470,LGCAL,Neocalanus cristatus,C2,5,0.125,134.2,0.298062593,1692,2.8,296.95,8.85E-02,4.83E-01,4.29E-02,3.54E+00,1.93E+01,1.72E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,104470,LGCAL,Neocalanus cristatus,C3,13,0.125,134.2,0.774962742,2636.9,3.8,1084.52,8.40E-01,3.38E+00,3.12E-01,3.36E+01,1.35E+02,1.25E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,104470,LGCAL,Neocalanus cristatus,C4,7,0.125,134.2,0.41728763,4154.9,4.7,4087.69,1.71E+00,5.03E+00,4.84E-01,6.82E+01,2.01E+02,1.93E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,104470,LGCAL,Neocalanus cristatus,C5,16,1,134.2,0.119225037,6022.8,2.2,12016.69,1.43E+00,3.29E+00,3.26E-01,5.73E+01,1.31E+02,1.31E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,353708,LGCAL,Neocalanus flemingeri,C5,16,0.25,134.2,0.476900149,3028.9,5.2,1856.34,8.85E-01,3.14E+00,2.95E-01,3.54E+01,1.26E+02,1.18E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196772,LGCAL,Neocalanus plumchrus,C5,1,0.25,134.2,0.029806259,3638,0,2803.35,8.36E-02,2.70E-01,2.56E-02,3.34E+00,1.08E+01,1.02E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196775,LGCAL,Eucalanus bungii,C4,14,0.0625,134.2,1.669150522,3757.8,7.3,1317.25,2.20E+00,8.43E+00,7.83E-01,8.79E+01,3.37E+02,3.13E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196775,LGCAL,Eucalanus bungii,C5,20,0.0625,134.2,2.384500745,4757.3,7.6,2751.31,6.56E+00,2.12E+01,2.01E+00,2.62E+02,8.46E+02,8.04E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196775,LGCAL,Eucalanus bungii,C6 AF,80,0.0625,134.2,9.538002981,6043.1,5.3,5743.13,5.48E+01,1.49E+02,1.45E+01,2.19E+03,5.96E+03,5.79E+02
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196775,LGCAL,Eucalanus bungii,C6 AM,1,0.0625,134.2,0.119225037,4216.4,0,1855.25,2.21E-01,7.86E-01,7.38E-02,8.85E+00,3.14E+01,2.95E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C2,3,0.125,134.2,0.178837556,1267.1,5.1,129.66,2.32E-02,1.53E-01,1.33E-02,9.28E-01,6.13E+00,5.32E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C3,4,0.125,134.2,0.238450075,1816.7,2.9,415.45,9.91E-02,4.99E-01,4.48E-02,3.96E+00,2.00E+01,1.79E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C6 AF,7,1,134.2,0.052160954,4240.4,5.1,6527.4,3.40E-01,9.00E-01,8.77E-02,1.36E+01,3.60E+01,3.51E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C6 AM,2,1,134.2,0.01490313,4172.1,4.3,6163.92,9.19E-02,2.46E-01,2.40E-02,3.67E+00,9.85E+00,9.59E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196784,MDCAL,Metridia pacifica,C5,2,0.125,134.2,0.119225037,1453.6,6.1,279.79,3.34E-02,1.84E-01,1.63E-02,1.33E+00,7.37E+00,6.54E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,196784,MDCAL,Metridia pacifica,C6 AF,2,0.125,134.2,0.119225037,2046,7.5,803.2,9.58E-02,4.13E-01,3.78E-02,3.83E+00,1.65E+01,1.51E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,345251,SMCAL,Pseudoamallothrix ovata,C6 AF,1,0.25,134.2,0.029806259,1883.7,0,463.94,1.38E-02,6.80E-02,6.12E-03,5.53E-01,2.72E+00,2.45E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,104784,SMCAL,Racovitzanus antarcticus,C5,1,0.125,134.2,0.059612519,1462.2,0,208.48,1.24E-02,7.37E-02,6.47E-03,4.97E-01,2.95E+00,2.59E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,104784,SMCAL,Racovitzanus antarcticus,C6 AF,19,0.125,134.2,1.132637854,1680.3,4.7,325.71,3.69E-01,1.97E+00,1.75E-01,1.48E+01,7.86E+01,7.01E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,349800,MDCAL,Candacia columbiae,C6 AM,1,1,134.2,0.007451565,3093.2,0,2893.03,2.16E-02,6.90E-02,6.57E-03,8.62E-01,2.76E+00,2.63E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,354841,MDCAL,Pleuromamma scutullata,C5,7,0.25,134.2,0.208643815,1948.4,5.4,714.9,1.49E-01,6.61E-01,6.03E-02,5.97E+00,2.65E+01,2.41E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,354841,MDCAL,Pleuromamma scutullata,C6 AF,19,0.25,134.2,0.566318927,2646.7,2.8,1687.17,9.55E-01,3.47E+00,3.25E-01,3.82E+01,1.39E+02,1.30E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,354841,MDCAL,Pleuromamma scutullata,C6 AM,1,0.25,134.2,0.029806259,2164,0,954.82,2.85E-02,1.18E-01,1.09E-02,1.14E+00,4.73E+00,4.35E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,105416,CHAET,Eukrohnia hamata, ,112,0.125,134.2,6.676602086,11579.4,12.8,2189.31,1.46E+01,1.85E+01,2.67E+00,5.85E+02,7.39E+02,1.07E+02
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,266259,CHAET,Pseudosagitta scrippsae, ,1,1,134.2,0.007451565,19998.8,0,10036.73,7.48E-02,6.73E-02,1.02E-02,2.99E+00,2.69E+00,4.07E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,139178,PTER,Clione limacina, ,4,1,134.2,0.029806259,1984.6,46.9,1557.69,4.64E-02,1.80E-01,9.81E-03,1.86E+00,7.21E+00,3.93E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,140223,PTER,Limacina helicina, ,2,1,134.2,0.01490313,697.7,4.1,89.9,1.34E-03,1.08E-02,5.34E-04,5.36E-02,4.30E-01,2.14E-02
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,103367,LARV,Oikopleura, ,1,1,134.2,0.007451565,982,0,184.33,1.37E-03,1.53E-02,1.32E-03,5.49E-02,6.11E-01,5.30E-02
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,254453,AMPH,Themisto pacifica, ,3,0.125,134.2,0.178837556,2506,18.9,674.47,1.21E-01,9.01E-01,5.44E-02,4.82E+00,3.60E+01,2.18E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,180759,AMPH,Primno macropa, ,6,1,134.2,0.044709389,2683.5,22,739.93,3.31E-02,2.39E-01,1.45E-02,1.32E+00,9.55E+00,5.79E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,106777,MERO,Hippolytidae,Zoea,1,1,134.2,0.007451565,5469.3,0,2164.15,1.61E-02,1.16E-01,5.83E-03,6.45E-01,4.63E+00,2.33E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,1128,EUPH,Euphausiacea,Calyptopis,2,0.125,134.2,0.119225037,1963.5,38.5,104.52,1.25E-02,1.88E-01,8.13E-03,4.98E-01,7.53E+00,3.25E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,237873,EUPH,Thysanoessa longipes,Juvenile,1,1,134.2,0.007451565,14653.2,0,54855.29,4.09E-01,1.47E+00,7.64E-02,1.64E+01,5.88E+01,3.05E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,237872,EUPH,Thysanoessa inspinata,AF,3,1,134.2,0.022354694,12488.2,4.2,35094.23,7.85E-01,3.13E+00,1.60E-01,3.14E+01,1.25E+02,6.42E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,237872,EUPH,Thysanoessa inspinata,AM,1,1,134.2,0.007451565,10664.8,0,21934.06,1.63E-01,7.28E-01,3.68E-02,6.54E+00,2.91E+01,1.47E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,127482,OSTR,Halocyprididae, ,21,0.125,134.2,1.251862891,1613,26.6,328.31,4.11E-01,1.69E+00,5.81E-02,1.64E+01,6.75E+01,2.32E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,129715,POLY,Tomopteris, ,1,1,134.2,0.007451565,7491.3,0,3583.75,2.67E-02,8.57E-02,5.53E-03,1.07E+00,3.43E+00,2.21E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,101,MOLL,Gastropoda, ,1,1,134.2,0.007451565,3752.2,0,9828.43,7.32E-02,1.96E-01,1.12E-02,2.93E+00,7.84E+00,4.48E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,1248,CTENO,Ctenophora, ,1,1,134.2,0.007451565,9184.3,0,159069.27,1.19E+00,1.23E-01,1.10E-02,4.74E+01,4.93E+00,4.38E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,135418,SIPH,Dimophyes arctica,Anterior nectophore,15,0.125,134.2,0.894187779,3078.3,14.5,746.59,6.68E-01,5.66E-01,4.58E-02,2.67E+01,2.27E+01,1.83E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,135418,SIPH,Dimophyes arctica,Anterior nectophore,10,1,134.2,0.074515648,6710,8.8,11938.95,8.90E-01,4.01E-01,3.52E-02,3.56E+01,1.60E+01,1.41E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,1371,SIPH,Siphonophorae,Bract,2,0.125,134.2,0.119225037,1810.4,7,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,117849,CNID,Aglantha digitale, ,4,1,134.2,0.029806259,7557.5,22,6598.31,1.97E-01,9.97E-02,8.62E-03,7.87E+00,3.99E+00,3.45E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,117074,CNID,Solmissus, ,3,1,134.2,0.022354694,19871.4,47.7,429515.93,9.60E+00,1.68E+00,1.66E-01,3.84E+02,6.70E+01,6.63E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,135335,SIPH,Physonectae,Nectophore,14,1,134.2,0.104321908,15017.6,20.4,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,135335,SIPH,Physonectae,Pneumatophore,11,1,134.2,0.081967213,4340.5,40.3,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,103278,AMPH,Scina borealis, ,1,1,134.2,0.007451565,4329.8,0,2344.08,1.75E-02,9.92E-02,6.21E-03,6.99E-01,3.97E+00,2.48E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,2,100,60,152391,OTHR,Nemertea, ,1,1,134.2,0.007451565,3883.5,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,346494,MDCAL,Gaetanus simplex,C6 AF,20,0.25,108.2,0.739371534,2643.6,2.9,1870.81,1.38E+00,5.17E+00,4.86E-01,2.77E+01,1.03E+02,9.72E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,196770,LGCAL,Calanus marshallae,C6 AF,2,0.25,108.2,0.073937153,3161.3,1.3,2231.56,1.65E-01,5.92E-01,5.59E-02,3.30E+00,1.18E+01,1.12E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,196770,LGCAL,Calanus marshallae,C6 AM,1,0.25,108.2,0.036968577,2872.7,0,1652.11,6.11E-02,2.35E-01,2.20E-02,1.22E+00,4.70E+00,4.40E-01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,104470,LGCAL,Neocalanus cristatus,C2,13,0.125,108.2,0.961182994,1622.4,3.4,263.02,2.53E-01,1.50E+00,1.32E-01,5.06E+00,2.99E+01,2.65E+00
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,104470,LGCAL,Neocalanus cristatus,C3,35,0.125,108.2,2.58780037,2632,3.3,1077.79,2.79E+00,1.19E+01,1.10E+00,5.58E+01,2.37E+02,2.19E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,104470,LGCAL,Neocalanus cristatus,C4,18,0.125,108.2,1.330868762,4110.3,3,3949.91,5.26E+00,1.65E+01,1.59E+00,1.05E+02,3.30E+02,3.17E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,104470,LGCAL,Neocalanus cristatus,C5,26,1,108.2,0.240295749,6194.4,4,13080.83,3.14E+00,7.45E+00,7.42E-01,6.29E+01,1.49E+02,1.48E+01
TGX201904,Multinet,0.5,Oblique,500,2019-05-05T02:59:26-0800,2019-05-05T03:32:01-0800,-147.7707,58.0813,2058,GAK13,3,60,40,353708,LGCAL,Neocalanus flemingeri,C5,21,0.25,108.2,0.776340111,2953.3,3.7,1704.12,1.32E+00,5.05E+00,4.73E-01,2.65E+01,1.01E+02,9.47E+00
