Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C3,5,0.03125,13.40039617,11.9399455,364.8,5.9,2.62,0.031321482,0.631402427,0.048388251,3.13E+00,6.31E+01,4.84E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C4,10,0.03125,13.40039617,23.87989101,419.9,5.3,4.09,0.097617975,1.774232048,0.137789011,9.76E+00,1.77E+02,1.38E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C5,6,0.03125,13.40039617,14.3279346,473.2,6.9,5.99,0.085847669,1.424806201,0.11194282,8.58E+00,1.42E+02,1.12E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C6 AF,3,0.03125,13.40039617,7.163967302,482.1,2.4,6.28,0.04496282,0.74061487,0.058251095,4.50E+00,7.41E+01,5.83E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104165,SMCAL,Pseudocalanus,C1,49,0.0078125,13.40039617,468.0458637,402,4.2,3.55,1.662655184,31.25031454,2.416576015,1.66E+02,3.13E+03,2.42E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104165,SMCAL,Pseudocalanus,C2,27,0.0078125,13.40039617,257.9028229,475.6,6,6.08,1.567421024,25.94208132,2.038964433,1.57E+02,2.59E+03,2.04E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104165,SMCAL,Pseudocalanus,C3,20,0.0078125,13.40039617,191.039128,573.6,6.4,10.99,2.100387194,30.25021706,2.42031034,2.10E+02,3.03E+03,2.42E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104165,SMCAL,Pseudocalanus,C4,13,0.0078125,13.40039617,124.1754332,646.6,11.2,16.47,2.045681853,26.6224745,2.157429913,2.05E+02,2.66E+03,2.16E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104165,SMCAL,Pseudocalanus,C5,11,0.0078125,13.40039617,105.0715204,820.6,7.1,34.16,3.589073212,39.61817566,3.279704156,3.59E+02,3.96E+03,3.28E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104165,SMCAL,Pseudocalanus,C6 AM,11,0.015625,13.40039617,52.53576021,733.4,4.5,23.73,1.246628674,15.02353786,1.229882577,1.25E+02,1.50E+03,1.23E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,355067,SMCAL,Pseudocalanus mimus,C6 AF,44,0.015625,13.40039617,210.1430409,966.6,3.6,56.65,11.90373318,117.089661,9.83841181,1.19E+03,1.17E+04,9.84E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,157679,SMCAL,Pseudocalanus newmani,C6 AF,8,0.015625,13.40039617,38.20782561,783,5.9,29.29,1.119219685,12.82606936,1.056749429,1.12E+02,1.28E+03,1.06E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196775,LGCAL,Eucalanus bungii,C4,2,1,13.40039617,0.149249319,3023.5,5.5,662.02,0.098806483,0.546626518,0.0494466,9.88E+00,5.47E+01,4.94E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196775,LGCAL,Eucalanus bungii,C5,2,1,13.40039617,0.149249319,3450.1,0.7,993.63,0.148297859,0.747011863,0.068392991,1.48E+01,7.47E+01,6.84E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196784,MDCAL,Metridia pacifica,C1,6,0.0625,13.40039617,7.163967302,415.5,3.5,5.93,0.042448918,0.70828768,0.05561531,4.24E+00,7.08E+01,5.56E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196784,MDCAL,Metridia pacifica,C2,2,0.0625,13.40039617,2.387989101,529.2,12,12.71,0.030346527,0.421430135,0.033873432,3.03E+00,4.21E+01,3.39E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196784,MDCAL,Metridia pacifica,C3,4,0.0625,13.40039617,4.775978201,768.3,4.5,39.32,0.187775971,2.011296183,0.167160775,1.88E+01,2.01E+02,1.67E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196784,MDCAL,Metridia pacifica,C4,8,0.0625,13.40039617,9.551956402,968.9,3.6,80.14,0.765494955,6.943505455,0.589521965,7.65E+01,6.94E+02,5.90E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196784,MDCAL,Metridia pacifica,C5,7,0.0625,13.40039617,8.357961852,1368.2,10.4,237.74,1.986991362,13.87872189,1.218199985,1.99E+02,1.39E+03,1.22E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,196784,MDCAL,Metridia pacifica,C6 AF,1,0.25,13.40039617,0.298498638,1828,0,562.92,0.16803072,0.966796912,0.087019239,1.68E+01,9.67E+01,8.70E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,106656,NONCAL,Oithona similis,C1-5,75,0.0078125,13.40039617,716.3967302,383.3,15.2,7.66,5.485527021,84.68637063,6.712541654,5.49E+02,8.47E+03,6.71E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,106656,NONCAL,Oithona similis,C6 AF,39,0.0078125,13.40039617,372.5262997,467.5,6.6,13.52,5.037532517,69.09912865,5.563208687,5.04E+02,6.91E+03,5.56E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,106656,NONCAL,Oithona similis,C6 AM,7,0.0078125,13.40039617,66.86369482,430.6,7,10.42,0.696485428,10.1583196,0.811456291,6.96E+01,1.02E+03,8.11E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,157737,NONCAL,Oithona spinirostris,C1-5,3,0.015625,13.40039617,14.3279346,499,10.7,16.82,0.24106281,3.132289004,0.253913124,2.41E+01,3.13E+02,2.54E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,157737,NONCAL,Oithona spinirostris,C6 AF,5,0.015625,13.40039617,23.87989101,695.3,0.6,46.88,1.119401646,11.52189219,0.962542598,1.12E+02,1.15E+03,9.63E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,128956,NONCAL,Triconia borealis,C1-5,2,0.03125,13.40039617,4.775978201,361.1,2.1,5.88,0.028106316,0.470059272,0.036899394,2.81E+00,4.70E+01,3.69E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,128956,NONCAL,Triconia borealis,C6 AF,4,0.03125,13.40039617,9.551956402,469.2,3.5,13.53,0.129251037,1.777810113,0.143095744,1.29E+01,1.78E+02,1.43E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,128956,NONCAL,Triconia borealis,C6 AM,1,0.03125,13.40039617,2.387989101,296.7,0,3.16,0.007539883,0.145905586,0.01124135,7.54E-01,1.46E+01,1.12E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104811,SMCAL,Scolecithricella minor,C2,1,0.03125,13.40039617,2.387989101,416.9,0,1.58,0.003763738,0.085690975,0.006465904,3.76E-01,8.57E+00,6.47E-01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104811,SMCAL,Scolecithricella minor,C4,1,0.03125,13.40039617,2.387989101,770.9,0,23.57,0.056288728,0.680508324,0.055689293,5.63E+00,6.81E+01,5.57E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,104811,SMCAL,Scolecithricella minor,C6 AF,2,0.03125,13.40039617,4.775978201,1135.2,2.3,129.68,0.619325279,5.021795087,0.432544058,6.19E+01,5.02E+02,4.33E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,254330,MDCAL,Epilabidocera amphitrites,C3,1,0.5,13.40039617,0.149249319,1156.3,0,64.61,0.009643033,0.092077637,0.00776658,9.64E-01,9.21E+00,7.77E-01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,254330,MDCAL,Epilabidocera amphitrites,C6 AF,1,0.5,13.40039617,0.149249319,2525.5,0,1092.93,0.163119139,0.803572834,0.073781871,1.63E+01,8.04E+01,7.38E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,105440,CHAET,Parasagitta elegans, ,22,1,13.40039617,1.641742507,9379.2,35.9,1783.93,2.928752254,4.423688164,0.637443989,2.93E+02,4.42E+02,6.37E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,105440,CHAET,Parasagitta elegans,Mat. Stg. IV,1,1,13.40039617,0.074624659,8154.1,0,801.76,0.059831254,0.119063734,0.016603534,5.98E+00,1.19E+01,1.66E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,139178,PTER,Clione limacina, ,11,0.03125,13.40039617,26.26788011,509.6,10.3,64.52,1.694860024,17.94338456,0.877186627,1.69E+02,1.79E+03,8.77E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,139178,PTER,Clione limacina, ,1,1,13.40039617,0.074624659,1537.8,0,728.18,0.054340166,0.327644332,0.017218504,5.43E+00,3.28E+01,1.72E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,140223,PTER,Limacina helicina, ,67,0.015625,13.40039617,319.9905395,268.7,18.8,6.34,2.029336083,36.08303722,1.648951746,2.03E+02,3.61E+03,1.65E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,103367,LARV,Oikopleura, ,6,0.03125,13.40039617,14.3279346,403.8,51.2,27.52,0.394236983,7.72571356,0.634319555,3.94E+01,7.73E+02,6.34E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,103413,LARV,Oikopleura labradoriensis, ,4,0.03125,13.40039617,9.551956402,999.4,3,192.93,1.842867733,24.838332,2.142903787,1.84E+02,2.48E+03,2.14E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,103407,LARV,Oikopleura dioica, ,72,0.03125,13.40039617,171.9352152,462.6,50.6,41.45,7.127545625,123.5265866,10.29055008,7.13E+02,1.24E+04,1.03E+03
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,103375,LARV,Fritillaria borealis, ,23,0.03125,13.40039617,54.92374931,348.5,26.1,0.44,0.02414563,1.283316216,0.092715483,2.41E+00,1.28E+02,9.27E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,103386,LARV,Fritillaria pellucida, ,1,0.125,13.40039617,0.596997275,823,0,5.6,0.00334573,0.103257514,0.008010862,3.35E-01,1.03E+01,8.01E-01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,254453,AMPH,Themisto pacifica, ,3,0.25,13.40039617,0.895495913,1777.4,38,302.48,0.270873107,2.855577423,0.168151479,2.71E+01,2.86E+02,1.68E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,106777,MERO,Hippolytidae,Zoea,1,1,13.40039617,0.074624659,4378.3,0,1177.69,0.087884902,0.889975688,0.04375794,8.79E+00,8.90E+01,4.38E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,1128,EUPH,Euphausiacea,Egg,2,0.03125,13.40039617,4.775978201,390.9,4.2,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,1128,EUPH,Euphausiacea,Nauplius,6,0.03125,13.40039617,14.3279346,478.6,9.7,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,1128,EUPH,Euphausiacea,Calyptopis,6,0.03125,13.40039617,14.3279346,1650.5,33.1,72.36,1.036792604,20.7999968,0.883646535,1.04E+02,2.08E+03,8.84E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,1128,EUPH,Euphausiacea,Furcilia,11,0.125,13.40039617,6.566970027,2476.7,8.5,160.77,1.055768593,18.14679714,0.787027471,1.06E+02,1.81E+03,7.87E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,237851,EUPH,Euphausia pacifica,Juvenile,5,1,13.40039617,0.373123297,3951,5.6,772.67,0.288302921,3.435070252,0.156150277,2.88E+01,3.44E+02,1.56E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,110679,EUPH,Thysanoessa,Juvenile,2,1,13.40039617,0.149249319,4233.9,8.4,964.37,0.143932243,1.626080222,0.074420196,1.44E+01,1.63E+02,7.44E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,110708,EUPH,Thysanoessa inermis,Juvenile,1,1,13.40039617,0.074624659,4543.6,0,1210.08,0.090301723,0.970658477,0.044713141,9.03E+00,9.71E+01,4.47E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,883,MERO,Polychaeta,Larvae,2,0.03125,13.40039617,4.775978201,522.8,77,12.1,0.057766183,0.810920573,0.044088271,5.78E+00,8.11E+01,4.41E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,131568,POLY,Tomopteris septentrionalis, ,1,0.03125,13.40039617,2.387989101,3889.3,0,628.39,1.500592733,8.863801067,0.539287624,1.50E+02,8.86E+02,5.39E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,1082,MERO,Cirripedia,Nauplius,1,0.03125,13.40039617,2.387989101,406.7,0,3.67,0.008775423,0.163890559,0.012684623,8.78E-01,1.64E+01,1.27E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,1082,MERO,Cirripedia,Cyprid,1,0.03125,13.40039617,2.387989101,1010.7,0,145.17,0.346659819,2.73890311,0.236700634,3.47E+01,2.74E+02,2.37E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,105,MERO,Bivalvia,Larvae,18,0.03125,13.40039617,42.98380381,254.9,15.7,1.86,0.079743691,1.908398747,0.083983777,7.97E+00,1.91E+02,8.40E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,123084,MERO,Ophiuroidea,Ophiopluteus,15,0.03125,13.40039617,35.81983651,250,18.1,0.34,0.01206261,0.385759447,0.027846594,1.21E+00,3.86E+01,2.78E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,123080,MERO,Asteroidea,Bipinnaria,1,0.03125,13.40039617,2.387989101,211.2,0,11.36,0.027129518,0.389069553,0.031149862,2.71E+00,3.89E+01,3.11E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,101,MERO,Gastropoda,Larvae,13,0.03125,13.40039617,31.04385831,313.5,17.6,10.75,0.333649241,5.295644416,0.245673849,3.34E+01,5.30E+02,2.46E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,146142,MERO,Bryozoa,Cyphonautes,13,0.03125,13.40039617,31.04385831,367.5,12.8,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,1248,CTENO,Ctenophora, ,4,0.25,13.40039617,1.19399455,777.6,41.5,412.62,0.492671154,0.238987136,0.017756349,4.93E+01,2.39E+01,1.78E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,106346,CTENO,Pleurobrachia, ,2,1,13.40039617,0.149249319,1309.4,11.6,0.68,0.000101788,0.000233788,1.42506E-05,1.02E-02,2.34E-02,1.43E-03
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,135366,SIPH,Muggiaea,Anterior nectophore,33,1,13.40039617,2.46261376,6541.7,16.9,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,257529,OTHR,Holophryxus alaskensis,Cryptoniscid,1,0.25,13.40039617,0.298498638,1246.5,0,50.77,0.015155038,0.153106713,0.012821218,1.52E+00,1.53E+01,1.28E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,117849,CNID,Aglantha digitale, ,1,0.125,13.40039617,0.596997275,704.8,0,6.1,0.003642651,0.011925729,0.000828906,3.64E-01,1.19E+00,8.29E-02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,117849,CNID,Aglantha digitale, ,4,1,13.40039617,0.298498638,4187.3,28.7,1263.82,0.377247273,0.339889466,0.027837374,3.77E+01,3.40E+01,2.78E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,117458,CNID,Plotocnide borealis, ,1,1,13.40039617,0.074624659,1564.6,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,151532,SIPH,Diphyinae,Eudoxid bract,7,0.0625,13.40039617,8.357961852,1089.3,39.1,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,151532,SIPH,Diphyinae,Eudoxid bract with gonophore,4,0.0625,13.40039617,4.775978201,921.1,21.1,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,151532,SIPH,Diphyinae,Eudoxid gonophore,6,0.0625,13.40039617,7.163967302,1558.4,15.6,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,137215,THAL,Doliolidae,Unstaged fragment,1,0.0625,13.40039617,1.19399455,381.4,0,0,1.49506E-06,4.22906E-05,1.38446E-06,1.50E-04,4.23E-03,1.38E-04
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,137215,THAL,Doliolidae,Nurse,2,1,13.40039617,0.149249319,4815.2,31.4,0.53,7.98173E-05,0.00053013,2.0878E-05,7.98E-03,5.30E-02,2.09E-03
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,137219,THAL,Dolioletta,Gonozooid,11,0.5,13.40039617,1.641742507,3130.5,17.5,0.3,0.000500149,0.003848138,0.000148778,5.00E-02,3.85E-01,1.49E-02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T18:22:20-0800,2019-09-16T18:30:01-0800,-149.1944,59.5580,214,GAK03,0,100,0,152391,MERO,Nemertea,Pilidium larvae,1,0.25,13.40039617,0.298498638,794.1,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T20:17:10-0800,2019-09-16T20:23:05-0800,-149.0460,59.4092,199,GAK04,0,100,0,1100,NAUP,Calanoida,Nauplius,45,0.00195313,11.28030712,2042.492468,300,10.3,3.28,6.701644859,123.7398819,9.564677871,6.70E+02,1.24E+04,9.56E+02
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T20:17:10-0800,2019-09-16T20:23:05-0800,-149.0460,59.4092,199,GAK04,0,100,0,104108,SMCAL,Acartia,C2,1,0.03125,11.28030712,2.836802196,486.7,0,8.52,0.024156608,0.359227563,0.028554633,2.42E+00,3.59E+01,2.86E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T20:17:10-0800,2019-09-16T20:23:05-0800,-149.0460,59.4092,199,GAK04,0,100,0,104108,SMCAL,Acartia,C3,2,0.03125,11.28030712,5.673604391,501.6,8.8,9.39,0.053282724,0.772174143,0.061576687,5.33E+00,7.72E+01,6.16E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T20:17:10-0800,2019-09-16T20:23:05-0800,-149.0460,59.4092,199,GAK04,0,100,0,104108,SMCAL,Acartia,C4,6,0.03125,11.28030712,17.02081317,639,4,18.86,0.320954281,3.958679715,0.322296861,3.21E+01,3.96E+02,3.22E+01
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T20:17:10-0800,2019-09-16T20:23:05-0800,-149.0460,59.4092,199,GAK04,0,100,0,104257,SMCAL,Acartia longiremis,C5,1,0.03125,11.28030712,2.836802196,673.4,0,21.88,0.062067639,0.740114421,0.060520246,6.21E+00,7.40E+01,6.05E+00
TGX201909,QuadNet,0.25,Vertical,150,2019-09-16T20:17:10-0800,2019-09-16T20:23:05-0800,-149.0460,59.4092,199,GAK04,0,100,0,104257,SMCAL,Acartia longiremis,C6 AF,8,0.03125,11.28030712,22.69441757,834.8,11.4,42.11,0.955653562,9.699490293,0.809497821,9.56E+01,9.70E+02,8.09E+01
