Date,Year,Site_Name,Site,Zone,Plot,Location,Flag_Location,Location_Notes,Longitude,Flag_Longitude,Latitude,Flag_Latitude,Species,Mollusc_Count,Quadrat_Area,Mollusc_Density,Notes
10/25/04,2004,GCE1,1,1,8,GCE1_CB8,,,-81.422205,,31.538615,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE1,1,1,8,GCE1_CB8,,,-81.422205,,31.538615,,Succineidae,0,0.25,0,
10/25/04,2004,GCE1,1,1,8,GCE1_CB8,,,-81.422205,,31.538615,,Assiminea,0,0.25,0,
10/25/04,2004,GCE1,1,1,8,GCE1_CB8,,,-81.422205,,31.538615,,Geukensia,0,0.25,0,
10/25/04,2004,GCE1,1,1,8,GCE1_CB8,,,-81.422205,,31.538615,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Littoraria,0,0.25,0,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Melampus,15,0.25,60,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Detracia,0,0.25,0,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Succineidae,0,0.25,0,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Assiminea,0,0.25,0,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Geukensia,0,0.25,0,
10/25/04,2004,GCE1,1,2,1,GCE1_MM1,,,-81.422821,,31.539402,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Littoraria,0,0.25,0,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Melampus,3,0.25,12,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Detracia,0,0.25,0,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Succineidae,0,0.25,0,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Assiminea,0,0.25,0,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Geukensia,0,0.25,0,
10/25/04,2004,GCE1,1,2,3,GCE1_MM3,,,-81.422546,,31.539415,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Littoraria,0,0.25,0,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Melampus,1,0.25,4,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Detracia,0,0.25,0,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Succineidae,0,0.25,0,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Assiminea,0,0.25,0,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Geukensia,0,0.25,0,
10/25/04,2004,GCE1,1,2,6,GCE1_MM6,,,-81.422098,,31.53948,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Littoraria,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Melampus,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Detracia,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Succineidae,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Assiminea,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Geukensia,0,0.25,0,
10/25/04,2004,GCE1,1,2,8,GCE1_MM8,,,-81.42175,,31.539491,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Littoraria,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Melampus,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,1,11,GCE2_CB11,,,-81.296118,,31.536199,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Littoraria,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Melampus,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,1,3,GCE2_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.295753,E,31.536255,E,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Littoraria,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Melampus,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,1,6,GCE2_CB6,,,-81.2951,,31.535851,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Littoraria,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Melampus,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,1,8,GCE2_CB38,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.295103,E,31.535651,E,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Littoraria,11,0.25,44,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Melampus,1,0.25,4,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,2,1,GCE2_MM1,,,-81.296236,,31.536099,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Littoraria,12,0.25,48,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Melampus,0,0.25,0,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,2,3,GCE2_MM3,,,-81.295928,,31.535967,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Littoraria,6,0.25,24,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Melampus,0,0.25,0,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,2,6,GCE2_MM6,,,-81.295535,,31.535847,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Littoraria,13,0.25,52,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Melampus,1,0.25,4,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Detracia,0,0.25,0,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Succineidae,0,0.25,0,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Assiminea,0,0.25,0,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Geukensia,0,0.25,0,
10/26/04,2004,GCE2,2,2,8,GCE2_MM8,,,-81.295282,,31.535886,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Littoraria,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Melampus,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Geukensia,0,0.25,0,
10/26/04,2004,GCE3,3,1,1,GCE3_CB1,,,-81.228956,,31.51892,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Littoraria,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Melampus,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Geukensia,0,0.25,0,
10/26/04,2004,GCE3,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Littoraria,0,0.25,0,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Melampus,8,0.25,32,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Geukensia,0,0.25,0,
10/26/04,2004,GCE3,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Littoraria,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Melampus,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Geukensia,0,0.25,0,
10/26/04,2004,GCE3,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Littoraria,117,0.25,468,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Melampus,0,0.25,0,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Geukensia,3,0.25,12,
10/26/04,2004,GCE3,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Littoraria,91,0.25,364,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Melampus,3,0.25,12,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Geukensia,0,0.25,0,
10/26/04,2004,GCE3,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Littoraria,141,0.25,564,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Melampus,0,0.25,0,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Geukensia,2,0.25,8,
10/26/04,2004,GCE3,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,Polymesoda,0,0.25,0,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Littoraria,76,0.25,304,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Melampus,2,0.25,8,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Detracia,0,0.25,0,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Ilyanassa,0,0.25,0,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Succineidae,0,0.25,0,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Assiminea,0,0.25,0,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Geukensia,1,0.25,4,
10/26/04,2004,GCE3,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Littoraria,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Melampus,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Detracia,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Succineidae,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Assiminea,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Geukensia,0,0.25,0,
10/25/04,2004,GCE4,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Littoraria,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Melampus,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Detracia,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Succineidae,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Assiminea,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Geukensia,0,0.25,0,
10/25/04,2004,GCE4,4,1,3,GCE4_CB3,,,-81.365566,,31.451473,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Littoraria,1,0.25,4,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Melampus,0,0.25,0,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Detracia,0,0.25,0,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Succineidae,0,0.25,0,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Assiminea,0,0.25,0,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Geukensia,0,0.25,0,
10/25/04,2004,GCE4,4,1,6,GCE4_CB26,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.366163,E,31.451281,E,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Littoraria,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Melampus,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Detracia,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Succineidae,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Assiminea,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Geukensia,0,0.25,0,
10/25/04,2004,GCE4,4,1,8,GCE4_CB8,,,-81.366297,,31.451478,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Littoraria,33,0.25,132,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Melampus,0,0.25,0,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Detracia,0,0.25,0,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Ilyanassa,9,0.25,36,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Succineidae,0,0.25,0,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Assiminea,0,0.25,0,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Geukensia,1,0.25,4,
10/25/04,2004,GCE4,4,2,1,GCE4_MM1,,,-81.365523,,31.452632,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Littoraria,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Melampus,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Detracia,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Succineidae,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Assiminea,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Geukensia,0,0.25,0,
10/25/04,2004,GCE4,4,2,3,GCE4_MM3,,,-81.365555,,31.452363,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Littoraria,29,0.25,116,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Melampus,2,0.25,8,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Detracia,0,0.25,0,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Ilyanassa,0,0.25,0,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Succineidae,0,0.25,0,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Assiminea,0,0.25,0,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Geukensia,0,0.25,0,
10/25/04,2004,GCE4,4,2,6,GCE4_MM6,,,-81.365795,,31.451995,,Polymesoda,0,0.25,0,
10/25/04,2004,GCE4,4,2,8,GCE4_MM8,,,-81.365963,,31.451768,,Littoraria,0,0.25,0,
10/25/04,2004,GCE4,4,2,8,GCE4_MM8,,,-81.365963,,31.451768,,Melampus,0,0.25,0,
10/25/04,2004,GCE4,4,2,8,GCE4_MM8,,,-81.365963,,31.451768,,Detracia,0,0.25,0,
