#,"Castorani, M.C. 2000. Abundance and biomass of seagrass-associated"
#,"invertebrates in the Virginia coastal lagoons, 2019. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.373.4"
#,"(http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.373)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.3
#,For additional information about the data contact: Max Castorani
#,(castorani@virginia.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014, DEB-1237733 and DEB-1832221. VCR/LTER:
#,http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
year,meadow,fauna_group,site,latitude,longitude,sampling_scheme,collection_method,replicate_id,taxon,sampling_area_m2,Count_m2,DryMass_g_m2
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,2,shrimp,0.0182,55,NA
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,2,worms,0.0182,220,5.6758
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,3,amphipods,0.0182,549,0.1319
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,3,bivalves,0.0182,55,NA
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,3,crabs,0.0182,0,NA
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,3,gastropods,0.0182,55,NA
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,3,isopods,0.0182,0,0
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,3,shrimp,0.0182,0,NA
2019,south bay,infauna,sb32,37.253081,-75.810976,transect,core,3,worms,0.0182,220,6.6813
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,1,amphipods,0.0182,1758,0.2308
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,1,bivalves,0.0182,0,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,1,crabs,0.0182,0,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,1,gastropods,0.0182,220,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,1,isopods,0.0182,0,0
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,1,shrimp,0.0182,55,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,1,worms,0.0182,165,0.7473
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,2,amphipods,0.0182,55,0.0495
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,2,bivalves,0.0182,55,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,2,crabs,0.0182,55,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,2,gastropods,0.0182,0,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,2,isopods,0.0182,55,0.2088
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,2,shrimp,0.0182,0,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,2,worms,0.0182,220,0.8462
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,3,amphipods,0.0182,385,0.1978
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,3,bivalves,0.0182,55,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,3,crabs,0.0182,0,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,3,gastropods,0.0182,220,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,3,isopods,0.0182,0,0
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,3,shrimp,0.0182,0,NA
2019,south bay,infauna,sb34,37.256161,-75.811074,transect,core,3,worms,0.0182,220,3.033
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,1,amphipods,0.0182,275,0.0604
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,1,bivalves,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,1,crabs,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,1,gastropods,0.0182,110,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,1,isopods,0.0182,0,0
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,1,shrimp,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,1,worms,0.0182,604,3.8681
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,2,amphipods,0.0182,549,0.1154
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,2,bivalves,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,2,crabs,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,2,gastropods,0.0182,220,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,2,isopods,0.0182,110,0.4011
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,2,shrimp,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,2,worms,0.0182,604,11.511
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,3,amphipods,0.0182,659,0.1978
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,3,bivalves,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,3,crabs,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,3,gastropods,0.0182,275,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,3,isopods,0.0182,55,0.2143
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,3,shrimp,0.0182,0,NA
2019,south bay,infauna,sb36,37.258865,-75.811103,transect,core,3,worms,0.0182,495,3.6484
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,1,amphipods,0.0182,220,0.1044
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,1,bivalves,0.0182,165,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,1,crabs,0.0182,0,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,1,gastropods,0.0182,55,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,1,isopods,0.0182,0,0
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,1,shrimp,0.0182,0,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,1,worms,0.0182,604,5.7967
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,2,amphipods,0.0182,110,0.0495
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,2,bivalves,0.0182,55,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,2,crabs,0.0182,0,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,2,gastropods,0.0182,165,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,2,isopods,0.0182,55,0.1319
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,2,shrimp,0.0182,0,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,2,worms,0.0182,495,1.9945
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,3,amphipods,0.0182,440,0.1648
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,3,bivalves,0.0182,0,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,3,crabs,0.0182,0,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,3,gastropods,0.0182,549,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,3,isopods,0.0182,110,0.4615
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,3,shrimp,0.0182,0,NA
2019,south bay,infauna,sb63,37.265129,-75.820452,transect,core,3,worms,0.0182,495,12.0989
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,1,amphipods,0.0182,1044,0.2253
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,1,bivalves,0.0182,NA,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,1,crabs,0.0182,0,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,1,gastropods,0.0182,165,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,1,isopods,0.0182,55,0.1538
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,1,shrimp,0.0182,0,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,1,worms,0.0182,330,2.7363
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,2,amphipods,0.0182,165,0.022
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,2,bivalves,0.0182,55,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,2,crabs,0.0182,0,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,2,gastropods,0.0182,165,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,2,isopods,0.0182,0,0
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,2,shrimp,0.0182,0,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,2,worms,0.0182,495,9.3736
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,3,amphipods,0.0182,934,0.3352
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,3,bivalves,0.0182,NA,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,3,crabs,0.0182,0,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,3,gastropods,0.0182,385,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,3,isopods,0.0182,110,0.3352
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,3,shrimp,0.0182,55,NA
2019,south bay,infauna,sb65,37.265105,-75.823835,transect,core,3,worms,0.0182,NA,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,1,amphipods,0.0182,330,0.1374
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,1,bivalves,0.0182,330,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,1,crabs,0.0182,55,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,1,gastropods,0.0182,440,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,1,isopods,0.0182,0,0
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,1,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,1,worms,0.0182,1538,2.9121
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,2,amphipods,0.0182,385,0.2582
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,2,bivalves,0.0182,330,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,2,crabs,0.0182,55,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,2,gastropods,0.0182,769,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,2,isopods,0.0182,0,0
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,2,shrimp,0.0182,110,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,2,worms,0.0182,934,2.3352
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,3,amphipods,0.0182,549,0.4505
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,3,bivalves,0.0182,55,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,3,crabs,0.0182,0,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,3,gastropods,0.0182,275,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,3,isopods,0.0182,55,0.2857
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,3,shrimp,0.0182,55,NA
2019,spider crab,infauna,sc1,37.365697,-75.800672,transect,core,3,worms,0.0182,275,2.9231
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,1,amphipods,0.0182,110,0.0549
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,1,bivalves,0.0182,0,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,1,crabs,0.0182,0,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,1,gastropods,0.0182,824,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,1,isopods,0.0182,0,0
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,1,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,1,worms,0.0182,55,0.0549
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,2,amphipods,0.0182,1044,0.3462
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,2,bivalves,0.0182,110,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,2,crabs,0.0182,55,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,2,gastropods,0.0182,1429,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,2,isopods,0.0182,55,0.3736
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,2,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,2,worms,0.0182,604,3.3352
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,3,amphipods,0.0182,824,0.1978
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,3,bivalves,0.0182,55,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,3,crabs,0.0182,110,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,3,gastropods,0.0182,604,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,3,isopods,0.0182,0,0
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,3,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc2,37.359967,-75.808317,transect,core,3,worms,0.0182,769,3.7418
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,1,amphipods,0.0182,549,0.4231
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,1,bivalves,0.0182,275,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,1,crabs,0.0182,0,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,1,gastropods,0.0182,110,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,1,isopods,0.0182,0,0
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,1,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,1,worms,0.0182,440,1.5989
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,2,amphipods,0.0182,110,0.0769
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,2,bivalves,0.0182,330,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,2,crabs,0.0182,55,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,2,gastropods,0.0182,110,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,2,isopods,0.0182,0,0
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,2,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,2,worms,0.0182,934,7.9176
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,3,amphipods,0.0182,110,0.1538
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,3,bivalves,0.0182,55,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,3,crabs,0.0182,0,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,3,gastropods,0.0182,275,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,3,isopods,0.0182,55,0.2802
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,3,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc3,37.359306,-75.801098,transect,core,3,worms,0.0182,604,6.022
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,1,amphipods,0.0182,0,0
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,1,bivalves,0.0182,220,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,1,crabs,0.0182,55,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,1,gastropods,0.0182,769,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,1,isopods,0.0182,110,0.4451
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,1,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,1,worms,0.0182,0,0
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,2,amphipods,0.0182,1264,0.2253
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,2,bivalves,0.0182,440,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,2,crabs,0.0182,55,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,2,gastropods,0.0182,1758,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,2,isopods,0.0182,0,0
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,2,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,2,worms,0.0182,604,1.8187
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,3,amphipods,0.0182,714,0.1209
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,3,bivalves,0.0182,55,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,3,crabs,0.0182,110,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,3,gastropods,0.0182,220,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,3,isopods,0.0182,0,0
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,3,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc4,37.356822,-75.795242,transect,core,3,worms,0.0182,1429,8.7692
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,1,amphipods,0.0182,0,0
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,1,bivalves,0.0182,55,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,1,crabs,0.0182,0,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,1,gastropods,0.0182,440,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,1,isopods,0.0182,0,0
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,1,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,1,worms,0.0182,385,1.3462
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,2,amphipods,0.0182,385,0.2418
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,2,bivalves,0.0182,165,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,2,crabs,0.0182,0,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,2,gastropods,0.0182,220,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,2,isopods,0.0182,0,0
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,2,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,2,worms,0.0182,385,0.7363
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,3,amphipods,0.0182,55,0.0385
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,3,bivalves,0.0182,824,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,3,crabs,0.0182,0,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,3,gastropods,0.0182,495,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,3,isopods,0.0182,0,0
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,3,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc5,37.352524,-75.80102,transect,core,3,worms,0.0182,495,6.7143
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,1,amphipods,0.0182,0,0
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,1,bivalves,0.0182,495,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,1,crabs,0.0182,0,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,1,gastropods,0.0182,769,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,1,isopods,0.0182,0,0
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,1,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,1,worms,0.0182,275,4.5879
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,2,amphipods,0.0182,110,0.1264
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,2,bivalves,0.0182,55,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,2,crabs,0.0182,0,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,2,gastropods,0.0182,714,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,2,isopods,0.0182,0,0
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,2,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,2,worms,0.0182,NA,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,3,amphipods,0.0182,55,0.0659
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,3,bivalves,0.0182,55,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,3,crabs,0.0182,0,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,3,gastropods,0.0182,385,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,3,isopods,0.0182,110,0.6758
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,3,shrimp,0.0182,0,NA
2019,spider crab,infauna,sc6,37.344559,-75.80104,transect,core,3,worms,0.0182,1044,4.011
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,1,amphipods,0.0182,385,0.1209
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,1,bivalves,0.0182,220,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,1,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,1,gastropods,0.0182,275,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,1,isopods,0.0182,0,0
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,1,shrimp,0.0182,0,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,1,worms,0.0182,495,6.3132
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,2,amphipods,0.0182,NA,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,2,bivalves,0.0182,165,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,2,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,2,gastropods,0.0182,769,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,2,isopods,0.0182,220,0.7363
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,2,shrimp,0.0182,110,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,2,worms,0.0182,275,1.6538
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,3,amphipods,0.0182,165,0.0165
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,3,bivalves,0.0182,110,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,3,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,3,gastropods,0.0182,385,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,3,isopods,0.0182,0,0
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,3,shrimp,0.0182,0,NA
2019,ship shoal,infauna,ss1,37.248105,-75.850187,transect,core,3,worms,0.0182,879,14.3242
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,1,amphipods,0.0182,659,0.2802
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,1,bivalves,0.0182,110,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,1,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,1,gastropods,0.0182,385,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,1,isopods,0.0182,55,0.2198
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,1,shrimp,0.0182,55,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,1,worms,0.0182,330,5.7473
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,2,amphipods,0.0182,989,0.6209
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,2,bivalves,0.0182,110,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,2,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,2,gastropods,0.0182,440,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,2,isopods,0.0182,0,0
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,2,shrimp,0.0182,0,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,2,worms,0.0182,549,3
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,3,amphipods,0.0182,220,0.0385
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,3,bivalves,0.0182,0,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,3,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,3,gastropods,0.0182,549,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,3,isopods,0.0182,110,0.3297
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,3,shrimp,0.0182,0,NA
2019,ship shoal,infauna,ss10,37.226577,-75.847965,transect,core,3,worms,0.0182,330,6.1429
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,1,amphipods,0.0182,3956,1.011
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,1,bivalves,0.0182,55,NA
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,1,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,1,gastropods,0.0182,440,NA
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,1,isopods,0.0182,0,0
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,1,shrimp,0.0182,0,NA
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,1,worms,0.0182,1044,5.1978
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,2,amphipods,0.0182,549,0.3571
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,2,bivalves,0.0182,110,NA
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,2,crabs,0.0182,0,NA
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,2,gastropods,0.0182,55,NA
2019,ship shoal,infauna,ss11,37.230355,-75.867369,transect,core,2,isopods,0.0182,0,0
